version,rows
1730190972,"{'Name': 'Libya - Air Force', 'Code': '', 'ICAO': 'LBF'}"
1730190972,"{'Name': 'Libyan Airlines', 'Code': 'LN', 'ICAO': 'LAA'}"
1730190972,"{'Name': 'Libyan Express', 'Code': '', 'ICAO': 'LXX'}"
1730190972,"{'Name': 'Libyan Wings', 'Code': 'YL', 'ICAO': 'LWA'}"
1730190972,"{'Name': 'Liebherr Aerospace', 'Code': '', 'ICAO': 'LHB'}"
1730190972,"{'Name': 'Life Line Aviation', 'Code': '', 'ICAO': 'LLK'}"
1730190972,"{'Name': 'Lift', 'Code': 'GE', 'ICAO': 'GBB'}"
1730190972,"{'Name': 'Linkasia', 'Code': '', 'ICAO': 'LAI'}"
1730190972,"{'Name': 'Lion Air', 'Code': 'JT', 'ICAO': 'LNI'}"
1730190972,"{'Name': 'Lion Helicopters', 'Code': '', 'ICAO': 'LHE'}"
1730190972,"{'Name': 'Lipican Aer', 'Code': '8I', 'ICAO': 'LIP'}"
1730190972,"{'Name': 'Lithuania - Air Force', 'Code': '', 'ICAO': 'LYF'}"
1730190972,"{'Name': 'Liz Aviation', 'Code': 'L0', 'ICAO': 'LAZ'}"
1730190972,"{'Name': 'LLC H3Operations', 'Code': '', 'ICAO': 'UHO'}"
1730190972,"{'Name': 'Loganair', 'Code': 'LM', 'ICAO': 'LOG'}"
1730190972,"{'Name': 'Lone Star Aviators', 'Code': '', 'ICAO': 'BST'}"
1730190972,"{'Name': 'LongJiang Airlines', 'Code': 'LT', 'ICAO': 'SNG'}"
